chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.2502199116182018,0.18995268380777852,0.21969616689787588,0.23950571743262689,0.7872792646288872,0.45576577028259635,0.574465113505721,0.6464321496896446,LMForge_RUN05,0 days 02:17:28.257175
128,256,2,0.4447909493143746,0.3241816496016675,0.35683153624185027,0.4144159286669761,0.7775390820535372,0.5698689930800038,0.6535832557918249,0.705392608852161,LMForge_RUN05,0 days 03:50:10.296122
128,512,2,0.44693410048796145,0.30452841288663834,0.34418003634459066,0.413154139761055,0.7408608915742565,0.5849379614397252,0.6488879064769891,0.7124358189998017,LMForge_RUN05,0 days 02:08:48.286165
128,1024,2,0.4532726949691376,0.3114163227025304,0.35030005819344856,0.41849286491083537,0.7436751089097973,0.5826098376913804,0.6485046667104836,0.7075651563265861,LMForge_RUN05,0 days 04:16:33.972555
128,2048,2,0.45318373735382617,0.3112590030556458,0.35012192986177737,0.4183678035682521,0.7434052760523767,0.5825577232903553,0.648365630543574,0.7075332124389938,LMForge_RUN05,0 days 04:16:32.440439
256,128,2,0.12991256561991132,0.09305764734674007,0.11150413136154975,0.1257016679671309,0.7320232397088637,0.3846221242386561,0.5022576551597852,0.5494241633524115,LMForge_RUN05,0 days 02:18:46.578440
256,256,2,0.29732892503119157,0.22031911506364404,0.24312479477647064,0.28345657128520774,0.7763650528463111,0.4948647325959789,0.6012410370781083,0.6494625471308282,LMForge_RUN05,0 days 04:06:27.877539
256,512,2,0.3446085324407371,0.24244065720828611,0.26827953992193176,0.327074413219715,0.7618121536867118,0.5257763931191998,0.6177666250864665,0.6699457861565882,LMForge_RUN05,0 days 02:25:06.912364
256,1024,2,0.3550386828596346,0.24850695781518267,0.27613181097524836,0.33607558275026844,0.7592491235163386,0.5281084875203785,0.6187067235531245,0.6687110434283391,LMForge_RUN05,0 days 02:28:44.599589
256,2048,2,0.35680637312090746,0.2497814678363388,0.27805747990232577,0.3377176406868014,0.7595356669954099,0.5278589454241133,0.6186986162855819,0.6701199781814927,LMForge_RUN05,0 days 04:55:03.470668
512,128,2,0.06142410261942757,0.044540371197773924,0.05483731821114141,0.06075986388097004,0.7014540228105727,0.35349602571555544,0.4681353902532941,0.5322189225504795,LMForge_RUN05,0 days 02:08:44.579014
512,256,2,0.17026620853506919,0.12721936724046407,0.14090291263435833,0.16448201641973798,0.7537699689030567,0.4444838421382691,0.5570875793675272,0.6133911650029302,LMForge_RUN05,0 days 03:50:06.689769
512,512,2,0.24088358329268483,0.1765504321714449,0.1923165129522118,0.23157884391738015,0.7547818454968509,0.4831985985856088,0.5864881422073738,0.6349359421008028,LMForge_RUN05,0 days 04:40:22.669664
512,1024,2,0.24291590136631047,0.17612755246565853,0.19272347163619086,0.2334905086044865,0.7520564451148104,0.4839563293637783,0.5860947026050188,0.6345664218548641,LMForge_RUN05,0 days 04:44:45.402660
512,2048,2,0.24278064971104343,0.175873301606489,0.19227907551192125,0.23336590756877124,0.7515995996829236,0.483870297227845,0.5858749570268573,0.634290117149834,LMForge_RUN05,0 days 04:44:53.491086
1024,128,2,0.03268746945806833,0.02484706360544496,0.03005232689861155,0.032476114155588647,0.666574374868952,0.3489117159925658,0.4552081525325775,0.48481955000295723,LMForge_RUN05,0 days 01:17:07.558752
1024,256,2,0.09267604955947209,0.06801274294033044,0.076838784885748,0.09003094556411631,0.7152759238149795,0.436275600383515,0.5396818629592619,0.5814509200810288,LMForge_RUN05,0 days 02:17:47.548161
1024,512,2,0.14198539155042628,0.10617880745249961,0.11552472189459245,0.13790645817168345,0.7154596015259072,0.47557877067826754,0.5686016321521878,0.60171649564506,LMForge_RUN05,0 days 02:51:07.249211
1024,1024,2,0.1446607193479628,0.10797104975307865,0.11752969082749565,0.14040927322260605,0.7142103000716818,0.47662374611330216,0.5688522642730166,0.601462354136378,LMForge_RUN05,0 days 05:59:22.676733
1024,2048,2,0.14171922288573224,0.10476288651979875,0.11485130295635024,0.1375733806482814,0.7121728456433596,0.4744547777552022,0.566659117119713,0.5972590425920965,LMForge_RUN05,0 days 01:05:32.080644
