chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.21142900167670187,0.1191091666797161,0.17989055802667436,0.19984677888120955,0.6569598788345182,0.4373835123874046,0.5222311136690346,0.5603606933476152,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:16:15.164904
128,256,2,0.26522335644799166,0.14385129612315267,0.21066904815246262,0.24402440454218588,0.6726184510404155,0.48892050857345265,0.5621115057950928,0.5851278253609226,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:21:37.968278
128,512,2,0.2617067640358749,0.13629095511919403,0.20615329703604834,0.24166196934001283,0.6627581617411445,0.48264147253597484,0.5544402253978392,0.590666895052966,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:23:01.799864
128,1024,2,0.25457202154001624,0.1293472038684077,0.19719957266172436,0.2331479950178898,0.6568538073120238,0.47483843715885016,0.5475635407846186,0.5798242339935107,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:22:52.034416
128,2048,2,0.27261658054845705,0.15238839276327132,0.22096421822372853,0.2557002539701839,0.6635080998142561,0.49003448834021884,0.5590113106701109,0.6027847132542067,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:24:18.695549
256,128,2,0.13959049424932174,0.08036008035092451,0.11403287221543934,0.13325459058842143,0.6994781163003709,0.4142510438406909,0.5168881488067133,0.53690288712581,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:16:58.681852
256,256,2,0.18245814387292394,0.0973888604126589,0.14220230306075396,0.17191601727216121,0.6741851828425064,0.4455679436474282,0.5336560169754899,0.5781860012882555,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:23:28.183689
256,512,2,0.17960827069256513,0.09550335131901286,0.14145082755692695,0.17017221927280857,0.678730453591089,0.4462933317498044,0.5347582045439128,0.5754092414485844,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:24:05.001276
256,1024,2,0.18019410435203123,0.09072028879557936,0.14141025831749127,0.17105406392714223,0.668385650139106,0.44790190732792806,0.5323683820272747,0.5859573169758445,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:25:57.121223
256,2048,2,0.18839337266037198,0.10376113637905654,0.14885685124274864,0.1780301410336799,0.6828437538779512,0.4514641274450993,0.539950104240252,0.5738568060404184,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:23:35.256440
512,128,2,0.06928365807092152,0.03768207711153194,0.061318487142506886,0.06689540597032687,0.6408743883172671,0.3582582197462519,0.45617867074906826,0.44897083356045187,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:17:14.429205
512,256,2,0.12915266701322647,0.06911573312545516,0.10071964246226178,0.12302193905234787,0.6768336238960425,0.4264291351661086,0.520837148775657,0.5729511813260615,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:26:09.158112
512,512,2,0.13247585412729718,0.06792308135803797,0.10170529839039205,0.12582330074991477,0.6709922681137976,0.428621057121233,0.520461674622649,0.5616498675154543,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:47.659333
512,1024,2,0.13036357456216363,0.06982122048453518,0.10104178037574912,0.1233031553706603,0.6692385115595751,0.42451868928218073,0.5170477279858996,0.532686128360472,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:37.543213
512,2048,2,0.1249352837440775,0.0611553109708749,0.0973611947435174,0.11856836109715901,0.6654544040998992,0.4241181141970789,0.5150847281603252,0.5562378324787406,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:04.289780
1024,128,2,0.03682751250803264,0.02072510504202435,0.03082043713058566,0.03557744466703489,0.581418305103268,0.3369849247059652,0.424239719286561,0.37318085968893555,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:17:02.934968
1024,256,2,0.06984793806053122,0.03623811514187382,0.05455452598707805,0.06722188891783967,0.6522202865920798,0.41767041521133297,0.5067408639040306,0.5123951890077578,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:25:36.966404
1024,512,2,0.07623089474872391,0.04040914571758564,0.05958864408616121,0.07308220103280569,0.6540685986377754,0.4252899297747482,0.5126729581226297,0.5324450228996829,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:05.051627
1024,1024,2,0.07729901616223177,0.042892288656563665,0.061657676680679986,0.07415056321793895,0.6515390871941638,0.4188657903752359,0.5071495415604844,0.5199186686983928,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:09.231260
1024,2048,2,0.07909551790062061,0.042480788831447854,0.061871572168396824,0.07639640477551227,0.6459626007696678,0.4227888264532747,0.508291340593634,0.506329436022146,LMForge_RUN01_Devices_Comparison_Lab_Machine_Qwen2.5-1.5B-Instruct,0 days 00:27:58.675381
