chunk_size,questions_num,qa_count_mismatch,total_questions,max_tokens,total_chunks,success_count,fail_count,repeat_count,duplicate_count,elapsed_time
512,2,1,501,512,722,250,472,0,0,13:31:58.082117
512,2,9,1649,1024,1622,817,805,6,2,"2 days, 2:27:54.633875"
512,2,9,1649,2048,1622,817,805,6,2,"2 days, 12:51:23.785013"
1024,2,1,283,128,910,141,769,2,0,6:19:33.648986
1024,2,5,514,256,910,254,656,4,0,7:38:12.775406
1024,2,16,662,512,910,318,592,10,0,11:02:58.697563
1024,2,22,718,1024,910,338,572,14,0,16:28:29.721763
1024,2,23,734,2048,910,343,567,14,0,"1 day, 3:02:25.252663"
