chunk_size,questions_num,qa_count_mismatch,total_questions,max_tokens,total_chunks,success_count,fail_count,repeat_count,duplicate_count,elapsed_time
1024,2,79,788,1024,910,330,580,47,12,4:14:31.460100
1024,2,105,1008,2048,910,365,546,23,23,6:04:50.745948
