chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.2515921685097716,0.19122346324459952,0.22029353685757658,0.24116854108860092,0.7867573289534985,0.45634073439316875,0.5747238154976796,0.6507970059338288,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 18:33:57.042874
128,256,2,0.4454650859163606,0.3248171616031278,0.3569275584456453,0.41517458666874846,0.7777395478940203,0.5699518965362944,0.6537715342005246,0.7052932439039696,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 00:00:00.000250
128,2048,2,0.45349286229871943,0.31096993133225337,0.35005654441892464,0.41896210894076735,0.7433636296569238,0.5826430023469706,0.6484443926215013,0.70737121570345,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 13:56:26.816152
256,128,2,0.13001332398042648,0.09291119185784469,0.11048748233397249,0.12584080485651922,0.7297085884671944,0.3853606707774676,0.5022156868989651,0.5490426410419437,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 19:27:29.111412
256,256,2,0.29750320713499634,0.22033002552718794,0.2431084482952397,0.2837457584720756,0.7759808242195926,0.49464517769258143,0.6009670881102993,0.648991546113775,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 10:53:56.291980
256,512,2,0.36132557588591796,0.2575553379027845,0.2844023520564458,0.3424939373024395,0.7667987364056873,0.5300758574424718,0.6227868627008847,0.6751903989345748,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 18:18:40.490765
256,1024,2,0.36963317169612225,0.26338700120247965,0.29231756084720084,0.35024606432285676,0.766794030188677,0.5298156179734799,0.6227276705807184,0.6717822201879948,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 00:00:00.000281
256,2048,2,0.357744096532981,0.2507609476494617,0.2789266085316129,0.33898991828878355,0.7596244358573732,0.5282906635805213,0.6190219372273756,0.6703976400241018,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 21:03:09.185883
512,128,2,0.06213839691196486,0.0443285042952781,0.054970773345720675,0.061150354579072405,0.7007341093795244,0.3527522930918738,0.46735017313513644,0.537340555253417,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 19:30:37.523899
512,256,2,0.1701292277315452,0.12683727734923395,0.1406505182217257,0.16455140395064627,0.7532131699814046,0.44458438326483185,0.5570066130280893,0.6136464628985893,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 10:39:15.695487
512,512,2,0.23989519529389824,0.1755334798704299,0.1915314914278537,0.23067870203433877,0.754416237835272,0.48284738199835536,0.5861356044722434,0.6346353615921954,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 17:50:33.294363
512,1024,2,0.24213678714990955,0.17501781150579776,0.19189831699670723,0.23267291288045652,0.7516103329605028,0.48344786267780687,0.5856048710402593,0.6343447379756603,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 16:28:23.552043
512,2048,2,0.24194502619644642,0.17479065292730886,0.19152586376590125,0.23257178240794762,0.7511558060454342,0.4833634217171744,0.5853869895188379,0.6340697034224958,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,1 days 16:59:51.732768
1024,128,2,0.03271668269254868,0.024993803343099235,0.03014049708048664,0.03241164557183072,0.6683181157069547,0.3478511598493372,0.45469823479652405,0.48998431648526874,LMForge_RUN05_DGX_SPARK_Mistral-7B-Instruct-v0.3,0 days 10:54:54.138565
