chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.17170360855813221,0.11508198870610126,0.15140308399484737,0.16494015252528038,0.670404604453307,0.3782896822966062,0.4777743013547017,0.4820933015860657,LMForge_RUN03,0 days 02:10:46.812949
128,256,2,0.26487414787123376,0.19768408018368733,0.2348294222388782,0.2561813149544052,0.7021826659534554,0.44226423158873746,0.5343622504823843,0.542562090770444,LMForge_RUN03,0 days 03:04:52.958970
128,512,2,0.2848153273280021,0.21077159853019029,0.2503917285972429,0.2745268994001947,0.7004090854315084,0.45881251397618894,0.5448391771192153,0.5546900428947362,LMForge_RUN03,0 days 04:04:19.033865
128,1024,2,0.2845158500737115,0.21031636623439554,0.25001504498350374,0.2743920277359423,0.699661623692503,0.45904271321865125,0.5447342253376406,0.554750114892767,LMForge_RUN03,0 days 05:46:36.042703
128,2048,2,0.2845158500737115,0.21031636623439554,0.25001504498350374,0.2743920277359423,0.699661623692503,0.45904271321865125,0.5447342253376406,0.554750114892767,LMForge_RUN03,0 days 09:12:51.652108
256,128,2,0.07645232236233294,0.047277075254063744,0.06763552666607162,0.07387611891935468,0.632204448977757,0.31578546714018013,0.41603526124740525,0.38534910716320514,LMForge_RUN03,0 days 02:09:33.415207
256,256,2,0.15120765370694678,0.10891754165144663,0.13235736717734192,0.14686363788252232,0.6791282559908987,0.37650020880103796,0.4780809890448841,0.4618420700012095,LMForge_RUN03,0 days 03:05:18.868429
256,512,2,0.21304398847813838,0.1615204730394036,0.18725929550462392,0.2072143253971384,0.6956920327199984,0.4167034617488005,0.5125058889316843,0.5021616186144696,LMForge_RUN03,0 days 04:06:23.294150
256,1024,2,0.22221964792350096,0.16954849288977947,0.19578604609899974,0.21636453392336708,0.6976337049466869,0.4235328955956819,0.5177618802708546,0.5083322239750101,LMForge_RUN03,0 days 05:34:28.535107
256,2048,2,0.223284100448281,0.1706522615107225,0.19684188059086755,0.21750471628512597,0.6978924350007706,0.4239999774698954,0.5181645726328654,0.5087506666230703,LMForge_RUN03,0 days 08:30:50.380008
512,128,2,0.034446867230549724,0.02209312764535919,0.031088872076395813,0.033716531732696224,0.5701388698050796,0.2733468336638975,0.36624027829531386,0.30440881901891426,LMForge_RUN03,0 days 01:49:07.540419
512,256,2,0.07918526636048426,0.05578575782808442,0.06921582777930063,0.07736687822910575,0.6244811950718528,0.3267796259834867,0.4249230520040067,0.3880483618637338,LMForge_RUN03,0 days 02:39:16.369489
512,512,2,0.12356425183526057,0.09089538113250394,0.10662286705044605,0.12072002860735279,0.6470260771023416,0.36097231351942755,0.45801715687324646,0.42884635867892,LMForge_RUN03,0 days 03:40:26.464144
512,1024,2,0.136578690798336,0.10278528200685082,0.11879416390486641,0.13355205315519228,0.6517006674935703,0.3692481362885981,0.4654038404891606,0.4381723946968208,LMForge_RUN03,0 days 05:04:37.761898
512,2048,2,0.136578690798336,0.10278528200685082,0.11879416390486641,0.13355205315519228,0.6517006674935703,0.3692481362885981,0.4654038404891606,0.4381723946968208,LMForge_RUN03,0 days 07:41:38.356047
1024,128,2,0.015284868077440663,0.010253163544722572,0.01369651671183253,0.015005424768946896,0.5030526061852773,0.25395044198161676,0.33477443822643216,0.19089206287866098,LMForge_RUN03,0 days 00:56:36.952469
1024,256,2,0.04927827496042139,0.03034576933638297,0.04095673985847467,0.04788685520840405,0.5776949019911672,0.3286266321716272,0.41504692613386784,0.3259359390927007,LMForge_RUN03,0 days 01:27:35.348345
1024,512,2,0.07349859636175768,0.04580383590757376,0.059497653671844605,0.07186413840584552,0.5984346236891419,0.35593618372924457,0.4418108288568395,0.37216808017741404,LMForge_RUN03,0 days 02:09:07.184735
1024,1024,2,0.08506481465522817,0.05603387831392925,0.06980546584307955,0.08308767215797748,0.6055274078317281,0.36629434028840335,0.451530072585506,0.3878856184530614,LMForge_RUN03,0 days 03:15:38.535174
1024,2048,2,0.09545944587794164,0.06697651531578022,0.08063247667753518,0.0933770217830071,0.6104151640631279,0.37418790159557147,0.45855539507609755,0.3959865364048517,LMForge_RUN03,0 days 05:18:39.563164
