chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,1,0.42464600509328676,0.3270617617752172,0.3651785775008918,0.4088720281001957,0.7654550263986868,0.5340133364148,0.62272559062523,0.6513875668101451,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 01:19:09.837537
128,256,1,0.39374011672930287,0.2896471353250677,0.3359577047950803,0.3743126684293088,0.7431978841862047,0.5312341192221067,0.6099481735243855,0.6224986162620136,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 02:28:13.474969
128,512,1,0.35597404104100355,0.25658974182352595,0.3017735974426028,0.33806428883766,0.7266555835979175,0.5030974279594632,0.5832131379737263,0.589297960553549,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 04:41:52.196075
128,1024,1,0.34908246765882134,0.23811141434765482,0.2901344649014269,0.3309293788464449,0.7077238345518708,0.4986728215008043,0.5744801757391542,0.5879815307853278,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 09:09:44.172552
128,2048,1,0.34908246765882134,0.23811141434765482,0.2901344649014269,0.3309293788464449,0.7077238345518708,0.4986728215008043,0.5744801757391542,0.5879815307853278,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 18:10:06.540523
256,128,1,0.21596699788038132,0.1207906362837009,0.15840579870730448,0.20557092641098765,0.6895929712802171,0.42361382581293583,0.5193045532330871,0.5489196216803975,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 01:10:35.140087
256,256,1,0.3192931358218519,0.22494099919017407,0.263782890618498,0.30826515371179325,0.7246403524126762,0.48083544799532646,0.5679235146977962,0.5831003833729296,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 02:09:17.287538
256,512,1,0.28550037841081544,0.21335233423739364,0.24186969310823875,0.2765576131437971,0.7376121745784153,0.46932721403680105,0.5629774374208709,0.5738343377669826,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 03:55:44.359436
256,1024,1,0.28245373308552696,0.21017610933633663,0.24107258834166168,0.2742358722723967,0.7393798815793005,0.467930200284925,0.5633062055912511,0.5674388344431746,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 07:24:53.643562
256,2048,1,0.27915109465514376,0.19996586126287738,0.23409375780537617,0.2716878435576418,0.7275561992126175,0.46693838203821003,0.5593484163850169,0.5561598174898779,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 14:41:28.233356
512,128,1,0.12803659676044465,0.08573690517728452,0.10950884195073277,0.12496009187575985,0.704704546048993,0.397792427754793,0.5055639460438588,0.5286250230474551,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 01:06:00.744426
512,256,1,0.18938552089172447,0.11491720591668149,0.14819447862430368,0.1818091658102016,0.7042579916883106,0.4377087097276341,0.5355410873889923,0.5529119227050749,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 01:57:52.237877
512,512,1,0.23014276965669217,0.1778108235591303,0.19991787330433977,0.22676941057954147,0.74282499495494,0.462641070648836,0.5650134017539127,0.5705093699207633,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 03:35:20.302571
512,1024,1,0.2278223073702172,0.17876309227806308,0.2001012261991732,0.22288248816917955,0.7478947229811416,0.46245205643045945,0.5665018310661578,0.571139426844329,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 06:32:16.088616
512,2048,1,0.22664338498752418,0.16849379491692124,0.19410418783295558,0.22131348206382767,0.7365093371070968,0.462075132808071,0.5629910701440156,0.5617319213946356,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 18:41:32.408846
1024,128,1,0.07441499177512256,0.04714852295885111,0.0618740766819116,0.0731114641955112,0.6296229001722837,0.39113361427658483,0.48007825605179133,0.45064576803461504,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 02:21:21.697418
1024,256,1,0.10341282349541164,0.06510813129115026,0.0836075429948967,0.10133312749697712,0.6563078892372903,0.4119242431507224,0.5022690498403141,0.5125111794720093,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 01:47:23.589198
1024,512,1,0.10449910501470935,0.06451937840880115,0.08319749421427775,0.10192757546074994,0.6511317323893309,0.40632833978161215,0.49583573890849947,0.48270430787233637,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 03:04:30.382891
1024,1024,1,0.12514366648930367,0.08622061594522519,0.10396359918269787,0.12263400168189695,0.6567806428625383,0.41781361059833116,0.5044409886912535,0.47414665675601203,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 05:32:13.002521
1024,2048,1,0.13369581835184896,0.09600992587140092,0.1127726199749319,0.13139139393308338,0.6640668620178305,0.43331846873635893,0.5186622985210155,0.4804892575345431,NEW_RUNS_LMForge_RUN01_Lab_Machine,0 days 10:01:43.620157
