chunk_size,questions_num,qa_count_mismatch,total_questions,max_tokens,total_chunks,success_count,fail_count,repeat_count,duplicate_count,elapsed_time
512,2,0,0,1024,0,0,0,0,0,0:00:00.000164
512,2,5,2960,2048,1622,1471,151,0,0,"1 day, 20:17:40.702265"
1024,2,0,14,128,910,7,903,0,0,7:57:04.817001
1024,2,0,100,256,910,50,860,0,0,15:39:04.211458
1024,2,2,1287,512,910,640,270,0,0,21:31:55.116070
1024,2,12,1574,1024,910,778,132,0,0,19:42:43.407403
1024,2,12,1574,2048,910,778,132,0,0,19:58:33.927939
