chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.39697025936865393,0.2531847330975639,0.309462809852604,0.36191303097883276,0.7485388452447327,0.5643186031440117,0.6363599458553272,0.7001029516898054,LMForge_RUN06,0 days 02:12:40.079221
128,256,2,0.43244557689307384,0.2557758597674483,0.3201582340431859,0.39233732756714634,0.7195389312674761,0.590917888169812,0.6451037084424246,0.7247995889840967,LMForge_RUN06,0 days 03:56:38.922797
128,512,2,0.4275458225649651,0.24790263707350416,0.31646720349331453,0.38631905484977863,0.7075819300409054,0.5910022748101125,0.6398098707674846,0.7238933438840859,LMForge_RUN06,0 days 05:38:52.877151
128,1024,2,0.42715352846452037,0.2443838085525573,0.3135369513076489,0.3849192433361559,0.7056361133017218,0.5876159627003359,0.637180335572222,0.7196444675223934,LMForge_RUN06,0 days 06:47:11.345927
128,2048,2,0.4257636330748182,0.2451383313289602,0.31173880641476126,0.38371851454182926,0.7045876597266061,0.586357659407404,0.6358455407040535,0.7169337355044504,LMForge_RUN06,0 days 07:41:35.962626
256,128,2,0.23566652766980328,0.15822546892518888,0.19409968497745766,0.22581765196306308,0.7311159979019847,0.44180568272159215,0.5436231572003591,0.5377174307193074,LMForge_RUN06,0 days 02:15:16.439054
256,256,2,0.33324027697419367,0.19165558995887763,0.24196178820011788,0.30730035144027507,0.7259654905213866,0.5251041147300968,0.606211395408228,0.6676164594327294,LMForge_RUN06,0 days 04:15:58.927956
256,512,2,0.35655847496847815,0.20374230302614063,0.2575525411936318,0.32983319719294396,0.7229987088267662,0.5411503846888945,0.6159720060896111,0.6879413513781409,LMForge_RUN06,0 days 06:38:14.560206
256,1024,2,0.35720886455900197,0.1991559827679481,0.2535577235695827,0.32957102790696124,0.7178233975324166,0.5407897619284223,0.6135765149186769,0.6795446681347082,LMForge_RUN06,0 days 08:15:33.301436
256,2048,2,0.35187532652858455,0.19700190223277597,0.2522456213314758,0.3242727170017602,0.7188032470606818,0.5373170733305034,0.6115326069919347,0.6800823366370401,LMForge_RUN06,0 days 09:20:02.121727
512,128,2,0.14274687147517198,0.09358681591388925,0.11657785644821539,0.13397155167863967,0.7089649983521166,0.39372041564563226,0.5007315195839981,0.518581856395407,LMForge_RUN06,0 days 02:07:46.900250
512,256,2,0.2165307891181953,0.12809075549587,0.1606266133654577,0.2032526919443953,0.7171720839896292,0.4718635807622154,0.5667943238462292,0.6583194560224905,LMForge_RUN06,0 days 01:50:30.859807
512,512,2,0.25494160286659706,0.1470175085541151,0.18393838642969748,0.239335726003498,0.7143277096900211,0.494023588559177,0.5816496179108913,0.6671966136514255,LMForge_RUN06,0 days 03:08:47.325624
512,1024,2,0.2836098753186448,0.17069287713429765,0.20418991974782932,0.26752067953971836,0.7203987498616063,0.5051131137581759,0.5913794202860012,0.6759505591506875,LMForge_RUN06,0 days
512,2048,2,0.281479364897565,0.16626215780751477,0.20043617904677336,0.26456807009669514,0.7216323360295619,0.5118501861974344,0.5964476099963916,0.6828526152076863,LMForge_RUN06,0 days 09:47:47.307064
1024,128,2,0.15582454604276616,0.12765008084666307,0.1379245731429494,0.14911370579544472,0.7092639605204264,0.47979531685511273,0.571509450674057,0.4913509289423625,LMForge_RUN06,0 days 01:13:25.001718
1024,256,2,0.14492380336893285,0.08668809780506331,0.10394931197752166,0.13784475291497056,0.6844849930090062,0.47835197711692135,0.5599293053150177,0.6302936182302588,LMForge_RUN06,0 days 02:22:59.671728
1024,512,2,0.18517905486115888,0.10826469414992282,0.13100780677174328,0.1756991664753892,0.6889488949300417,0.5115114796200609,0.5856808885639789,0.6333369972196474,LMForge_RUN06,0 days 04:11:36.626184
1024,1024,2,0.19915018142468044,0.12027955298279275,0.1431621751636849,0.1894504422107573,0.689463982076356,0.5189224896187953,0.5904424742233655,0.6387413219951565,LMForge_RUN06,0 days 05:33:55.655378
1024,2048,2,0.19795407207735755,0.10931125153934533,0.1339305762660964,0.18788302922258054,0.6915716777245203,0.5212483000424173,0.5925542513529459,0.6022380838791529,LMForge_RUN06,0 days
1024,2048,2,0.19795407207735755,0.10931125153934533,0.1339305762660964,0.18788302922258054,0.6915716777245203,0.5212483000424173,0.5925542513529459,0.6022380838791529,LMForge_RUN06,0 days 00:00:00.000605
1024,2048,2,0.19879105047018453,0.12108857813289489,0.14227392813691087,0.18961289514900737,0.6927844971917861,0.5208666128153242,0.5931291112353682,0.6341692340773577,LMForge_RUN06,0 days 06:21:37.387890
